order_id,Customes_name,city,state,order_date,total_units,revenue,product_name,category_name,store_name,sales_representative,staff_id,brand_name
1255,Yan Trevino,Uniondale,NY,19-11-2017,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1255,Yan Trevino,Uniondale,NY,19-11-2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1255,Yan Trevino,Uniondale,NY,19-11-2017,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1255,Yan Trevino,Uniondale,NY,19-11-2017,2,10599.98,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1256,Everett Vega,Holbrook,NY,19-11-2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1256,Everett Vega,Holbrook,NY,19-11-2017,2,1079.98,Haro SR 1.1 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Haro
1257,Kallie Best,Rochester,NY,19-11-2017,1,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
1257,Kallie Best,Rochester,NY,19-11-2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
1257,Kallie Best,Rochester,NY,19-11-2017,2,1999.98,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
1257,Kallie Best,Rochester,NY,19-11-2017,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1257,Kallie Best,Rochester,NY,19-11-2017,1,4999.99,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1258,Jewell Reyes,Jackson Heights,NY,20-11-2017,2,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1258,Jewell Reyes,Jackson Heights,NY,20-11-2017,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
1259,Daryl Spence,Uniondale,NY,21-11-2017,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Pure Cycles
1259,Daryl Spence,Uniondale,NY,21-11-2017,1,1559.99,Sun Bicycles ElectroLite - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1260,Jeffrey Hill,Rosedale,NY,22-11-2017,1,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1260,Jeffrey Hill,Rosedale,NY,22-11-2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1261,Izola Hobbs,Woodhaven,NY,23-11-2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1261,Izola Hobbs,Woodhaven,NY,23-11-2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1261,Izola Hobbs,Woodhaven,NY,23-11-2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1261,Izola Hobbs,Woodhaven,NY,23-11-2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
1262,Terra Pickett,Amsterdam,NY,23-11-2017,1,799.99,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1262,Terra Pickett,Amsterdam,NY,23-11-2017,1,379.99,Haro Flightline One ST - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Haro
1262,Terra Pickett,Amsterdam,NY,23-11-2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1262,Terra Pickett,Amsterdam,NY,23-11-2017,2,10599.98,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1263,Eleanor Mendez,Port Chester,NY,23-11-2017,1,869.99,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Haro
1263,Eleanor Mendez,Port Chester,NY,23-11-2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
1263,Eleanor Mendez,Port Chester,NY,23-11-2017,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1264,Eliana Silva,Farmingdale,NY,24-11-2017,2,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1264,Eliana Silva,Farmingdale,NY,24-11-2017,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1264,Eliana Silva,Farmingdale,NY,24-11-2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1264,Eliana Silva,Farmingdale,NY,24-11-2017,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1265,Verna Solis,Rochester,NY,24-11-2017,2,2939.98,Haro Shift R3 - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
1265,Verna Solis,Rochester,NY,24-11-2017,2,1239.98,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1266,Kaila Walters,Elmhurst,NY,25-11-2017,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1266,Kaila Walters,Elmhurst,NY,25-11-2017,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1267,Clare Neal,Mahopac,NY,25-11-2017,1,299.99,"Electra Girl's Hawaii 1 16 - 2017""",Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1267,Clare Neal,Mahopac,NY,25-11-2017,1,869.99,Haro SR 1.2 - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Haro
1267,Clare Neal,Mahopac,NY,25-11-2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1267,Clare Neal,Mahopac,NY,25-11-2017,1,999.99,Surly Big Dummy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1268,Nenita Mooney,Lawndale,CA,26-11-2017,1,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1268,Nenita Mooney,Lawndale,CA,26-11-2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1268,Nenita Mooney,Lawndale,CA,26-11-2017,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1268,Nenita Mooney,Lawndale,CA,26-11-2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Trek
1269,Rudolph Velez,Mount Vernon,NY,26-11-2017,1,470.99,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1269,Rudolph Velez,Mount Vernon,NY,26-11-2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1269,Rudolph Velez,Mount Vernon,NY,26-11-2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1270,Nanette Harris,East Meadow,NY,26-11-2017,1,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1271,Alina Mcleod,Patchogue,NY,27-11-2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1271,Alina Mcleod,Patchogue,NY,27-11-2017,2,939.98,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1271,Alina Mcleod,Patchogue,NY,27-11-2017,2,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1271,Alina Mcleod,Patchogue,NY,27-11-2017,2,11999.98,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1272,Genevie Miles,Monroe,NY,27-11-2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1272,Genevie Miles,Monroe,NY,27-11-2017,2,833.98,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1272,Genevie Miles,Monroe,NY,27-11-2017,1,149.99,Trek Girl's Kickster - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Trek
1273,Sung Chambers,Kingston,NY,27-11-2017,2,599.98,"Electra Girl's Hawaii 1 16 - 2017""",Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1273,Sung Chambers,Kingston,NY,27-11-2017,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1273,Sung Chambers,Kingston,NY,27-11-2017,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1274,Grisel Maynard,Ballston Spa,NY,28-11-2017,1,1099.99,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1275,Jeromy Burch,San Jose,CA,29-11-2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
1275,Jeromy Burch,San Jose,CA,29-11-2017,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Trek
1276,Letty Cobb,Depew,NY,30-11-2017,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1276,Letty Cobb,Depew,NY,30-11-2017,2,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
1276,Letty Cobb,Depew,NY,30-11-2017,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1276,Letty Cobb,Depew,NY,30-11-2017,1,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1276,Letty Cobb,Depew,NY,30-11-2017,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1277,Danielle Bond,Patchogue,NY,01-12-2017,2,419.98,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Haro
1277,Danielle Bond,Patchogue,NY,01-12-2017,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,6,Surly
1277,Danielle Bond,Patchogue,NY,01-12-2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1277,Danielle Bond,Patchogue,NY,01-12-2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1277,Danielle Bond,Patchogue,NY,01-12-2017,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1278,Carter Booth,Port Chester,NY,01-12-2017,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1278,Carter Booth,Port Chester,NY,01-12-2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1279,Ling Newman,South Richmond Hill,NY,01-12-2017,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1280,Robena Hill,Corpus Christi,TX,01-12-2017,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
1280,Robena Hill,Corpus Christi,TX,01-12-2017,2,1239.98,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
1280,Robena Hill,Corpus Christi,TX,01-12-2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Rowlett Bikes,Layla Terrell,9,Surly
1280,Robena Hill,Corpus Christi,TX,01-12-2017,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,9,Trek
1281,Tommie Cooley,Lancaster,NY,02-12-2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1281,Tommie Cooley,Lancaster,NY,02-12-2017,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1281,Tommie Cooley,Lancaster,NY,02-12-2017,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1282,Aron Wiggins,Oceanside,NY,03-12-2017,1,470.99,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1282,Aron Wiggins,Oceanside,NY,03-12-2017,2,11999.98,Trek Silque SLR 7 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1283,Teofila Fischer,Huntington Station,NY,04-12-2017,1,1099.99,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1283,Teofila Fischer,Huntington Station,NY,04-12-2017,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
1283,Teofila Fischer,Huntington Station,NY,04-12-2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1283,Teofila Fischer,Huntington Station,NY,04-12-2017,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1283,Teofila Fischer,Huntington Station,NY,04-12-2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1284,Terrance Lynn,Plattsburgh,NY,04-12-2017,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1284,Terrance Lynn,Plattsburgh,NY,04-12-2017,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1284,Terrance Lynn,Plattsburgh,NY,04-12-2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1285,Rubin Decker,Buffalo,NY,04-12-2017,1,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
1285,Rubin Decker,Buffalo,NY,04-12-2017,2,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1285,Rubin Decker,Buffalo,NY,04-12-2017,2,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1285,Rubin Decker,Buffalo,NY,04-12-2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Surly
1286,Jeannette Skinner,Forest Hills,NY,04-12-2017,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1286,Jeannette Skinner,Forest Hills,NY,04-12-2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1286,Jeannette Skinner,Forest Hills,NY,04-12-2017,1,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
1287,Justina Long,South El Monte,CA,07-12-2017,2,979.98,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1287,Justina Long,South El Monte,CA,07-12-2017,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1287,Justina Long,South El Monte,CA,07-12-2017,2,1999.98,Surly Big Dummy Frameset - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
1287,Justina Long,South El Monte,CA,07-12-2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Santa Cruz Bikes,Genna Serrano,3,Trek
1288,Corrinne Garrison,Victoria,TX,07-12-2017,2,979.98,Electra Townie Original 7D - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Electra
1288,Corrinne Garrison,Victoria,TX,07-12-2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Pure Cycles
1288,Corrinne Garrison,Victoria,TX,07-12-2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
1288,Corrinne Garrison,Victoria,TX,07-12-2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,9,Trek
1289,Lakenya Oliver,San Lorenzo,CA,08-12-2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Surly
1289,Lakenya Oliver,San Lorenzo,CA,08-12-2017,1,209.99,Trek Precaliber 16 Boys - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Trek
1290,Laurette Hebert,Canandaigua,NY,08-12-2017,2,1199.98,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1290,Laurette Hebert,Canandaigua,NY,08-12-2017,2,419.98,Haro Shredder 20 - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Haro
1290,Laurette Hebert,Canandaigua,NY,08-12-2017,1,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Surly
1291,Shanice Spears,Brooklyn,NY,09-12-2017,1,1999.99,Trek Emonda S 5 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1291,Shanice Spears,Brooklyn,NY,09-12-2017,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1292,Leola Gould,Astoria,NY,10-12-2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1293,Willetta Murphy,East Elmhurst,NY,10-12-2017,2,879.98,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1293,Willetta Murphy,East Elmhurst,NY,10-12-2017,2,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
1293,Willetta Murphy,East Elmhurst,NY,10-12-2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
1294,Angele Castro,Palos Verdes Peninsula,CA,11-12-2017,2,599.98,"Electra Girl's Hawaii 1 16 - 2017""",Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
1294,Angele Castro,Palos Verdes Peninsula,CA,11-12-2017,1,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,Haro
1295,Melia Brady,Maspeth,NY,11-12-2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Heller
1295,Melia Brady,Maspeth,NY,11-12-2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Surly
1295,Melia Brady,Maspeth,NY,11-12-2017,1,4999.99,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1296,Jenee Rasmussen,Sacramento,CA,14-12-2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1296,Jenee Rasmussen,Sacramento,CA,14-12-2017,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,3,Electra
1296,Jenee Rasmussen,Sacramento,CA,14-12-2017,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Ritchey
1296,Jenee Rasmussen,Sacramento,CA,14-12-2017,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Santa Cruz Bikes,Genna Serrano,3,Trek
1297,Shae Hickman,Floral Park,NY,14-12-2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1297,Shae Hickman,Floral Park,NY,14-12-2017,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1297,Shae Hickman,Floral Park,NY,14-12-2017,2,12999.98,Trek Silque SLR 8 Women's - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1298,Garret Clay,Corpus Christi,TX,14-12-2017,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Rowlett Bikes,Layla Terrell,9,Sun Bicycles
1298,Garret Clay,Corpus Christi,TX,14-12-2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Rowlett Bikes,Layla Terrell,9,Trek
1299,Elvina Gates,Pleasanton,CA,15-12-2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
1299,Elvina Gates,Pleasanton,CA,15-12-2017,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
1299,Elvina Gates,Pleasanton,CA,15-12-2017,1,339.99,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,Electra
1299,Elvina Gates,Pleasanton,CA,15-12-2017,2,1751.98,Surly Steamroller - 2017,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,Surly
1300,Veronika Rollins,Webster,NY,15-12-2017,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1300,Veronika Rollins,Webster,NY,15-12-2017,2,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Baldwin Bikes,Marcelene Boyer,6,Trek
1301,Jane Henderson,Apple Valley,CA,16-12-2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Haro
1301,Jane Henderson,Apple Valley,CA,16-12-2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,3,Sun Bicycles
1301,Jane Henderson,Apple Valley,CA,16-12-2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,3,Trek
1302,Merideth Preston,Poughkeepsie,NY,16-12-2017,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1302,Merideth Preston,Poughkeepsie,NY,16-12-2017,1,549.99,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Baldwin Bikes,Venita Daniel,7,Haro
1302,Merideth Preston,Poughkeepsie,NY,16-12-2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Baldwin Bikes,Venita Daniel,7,Trek
1303,Melodie Melton,Smithtown,NY,16-12-2017,1,349.99,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1303,Melodie Melton,Smithtown,NY,16-12-2017,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Electra
1303,Melodie Melton,Smithtown,NY,16-12-2017,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1303,Melodie Melton,Smithtown,NY,16-12-2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Baldwin Bikes,Venita Daniel,7,Sun Bicycles
1303,Melodie Melton,Smithtown,NY,16-12-2017,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Trek
1304,Lamar Bush,Buffalo,NY,16-12-2017,2,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1304,Lamar Bush,Buffalo,NY,16-12-2017,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,6,Electra
1304,Lamar Bush,Buffalo,NY,16-12-2017,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Pure Cycles
1304,Lamar Bush,Buffalo,NY,16-12-2017,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,6,Sun Bicycles
1305,Earl Stanley,Elmhurst,NY,17-12-2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Baldwin Bikes,Venita Daniel,7,Haro
1305,Earl Stanley,Elmhurst,NY,17-12-2017,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,7,Surly
1305,Earl Stanley,Elmhurst,NY,17-12-2017,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,Venita Daniel,7,Trek
